"complex_id","apartment_address","apartment_seller","apartment_seller_tel","apartment_selling_type","apartment_building_type","apartment_ready_date","official_offer","apartment_type","apartment_total_area","apartment_living_area","apartment_kitchen_area","apartment_floor_number","apartment_floor_total","apartment_has_service_elevator","apartment_has_pass_elevator","apartment_has_balkony","apartment_has_loggia","apartment_closest_metro","apartment_closest_metro_dist_time","apartment_closest_metro_dist_type","apartment_price_meter","apartment_price","apartment_link"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,14.8,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,61875,1980000,"http://spb.cian.ru/sale/flat/146397508/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.9,8.8,5,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,62188,1990000,"http://spb.cian.ru/sale/flat/141444680/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.4,8.9,6,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,62500,2000000,"http://spb.cian.ru/sale/flat/141444644/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,15.3,8.9,7,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,62500,2000000,"http://spb.cian.ru/sale/flat/141444733/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.8,8.8,11,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,62500,2000000,"http://spb.cian.ru/sale/flat/141444635/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",31,14.3,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,65161,2020000,"http://spb.cian.ru/sale/flat/146397499/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,15.5,8.8,3,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,63437,2030000,"http://spb.cian.ru/sale/flat/141444760/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",31,14.3,8.8,11,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,65806,2040000,"http://spb.cian.ru/sale/flat/141445700/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,15,8.7,1,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,63750,2040000,"http://spb.cian.ru/sale/flat/141445665/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",33,15.4,9.3,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,61818,2040000,"http://spb.cian.ru/sale/flat/146397565/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",28,21.2,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,61071,1710000,"http://spb.cian.ru/sale/flat/146397490/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",27,19.5,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,69259,1870000,"http://spb.cian.ru/sale/flat/139052725/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,14.8,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,59375,1900000,"http://spb.cian.ru/sale/flat/146397554/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",28,19.9,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,67857,1900000,"http://spb.cian.ru/sale/flat/145600067/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,15.3,8.7,1,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,60000,1920000,"http://spb.cian.ru/sale/flat/141445707/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.7,8.8,1,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,60000,1920000,"http://spb.cian.ru/sale/flat/141447084/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение, пос. Янино-1, ул. Голландская","ID:10628783","+7 812 612-28...","новостройка","кирпично-монолитный",NA,FALSE,"1-комнатная",32,14.7,8.8,1,12,FALSE,FALSE,TRUE,FALSE,"Ладожская","15","на транспорте",60000,1920000,"http://spb.cian.ru/sale/flat/47542057/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",28,21.6,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,68571,1920000,"http://spb.cian.ru/sale/flat/145600071/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,14.7,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,61562,1970000,"http://spb.cian.ru/sale/flat/146397517/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,14.9,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,61875,1980000,"http://spb.cian.ru/sale/flat/146397544/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,15.3,8.9,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,61875,1980000,"http://spb.cian.ru/sale/flat/146397561/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.9,8.8,12,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,62500,2000000,"http://spb.cian.ru/sale/flat/141444708/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение, пос. Янино-1, ул. Голландская","ID:10628783","+7 812 612-28...","новостройка","кирпично-монолитный",NA,FALSE,"1-комнатная",32,14.8,8.8,3,12,FALSE,FALSE,TRUE,FALSE,"Ладожская","15","на транспорте",62500,2000000,"http://spb.cian.ru/sale/flat/40629005/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,15.5,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,62812,2010000,"http://spb.cian.ru/sale/flat/146397564/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",33,15.4,9.3,12,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,62424,2060000,"http://spb.cian.ru/sale/flat/141444770/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",34,16.4,9.1,3,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,60882,2070000,"http://spb.cian.ru/sale/flat/141444993/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",35,16.6,9,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,59429,2080000,"http://spb.cian.ru/sale/flat/146879065/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",33,16.4,9.1,1,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,63939,2110000,"http://spb.cian.ru/sale/flat/141445684/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.6,8.8,8,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,67500,2160000,"http://spb.cian.ru/sale/flat/141446692/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,14.6,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,67500,2160000,"http://spb.cian.ru/sale/flat/145165110/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,15.3,8.8,9,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,67812,2170000,"http://spb.cian.ru/sale/flat/141444254/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,16.1,8.8,2,12,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,68125,2180000,"http://spb.cian.ru/sale/flat/141444237/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,15,8.7,11,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,68125,2180000,"http://spb.cian.ru/sale/flat/141444240/"
"7437","Ленинградская область, Всеволожский район, Всеволожск, Колтушское ш.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,16.1,8.8,NA,NA,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,68438,2190000,"http://spb.cian.ru/sale/flat/145165115/"
"7437","Ленинградская область, Всеволожский район, Заневское городское поселение","ID:10104712","+7 812 389-69...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",33,15.4,9.1,2,12,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,66970,2210000,"http://spb.cian.ru/sale/flat/141444261/"
"6871","Санкт-Петербург, район Центральный, Кирочная ул., 57","ID:10154620","+7 906 065-71...","новостройка","монолитный"," 4 кв. 2016 года",FALSE,"1-комнатная",62,20,19.9,2,9,TRUE,TRUE,FALSE,FALSE,"Чернышевская","17","пешком",191129,11850000,"http://spb.cian.ru/sale/flat/47331197/"
"6871","Санкт-Петербург, район Центральный, Кирочная ул.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",62,20,19.9,NA,NA,TRUE,TRUE,FALSE,FALSE,"Чернышевская","15","пешком",209677,13000000,"http://spb.cian.ru/sale/flat/139055105/"
"6871","Санкт-Петербург, район Центральный, Кирочная ул.","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",61,20,19.9,NA,NA,TRUE,TRUE,FALSE,TRUE,"Чернышевская","15","пешком",234262,14290000,"http://spb.cian.ru/sale/flat/139055097/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",49,19.4,18.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",92653,4540000,"http://spb.cian.ru/sale/flat/145004505/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",57,15.5,28,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",96316,5490000,"http://spb.cian.ru/sale/flat/145004569/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",100769,2620000,"http://spb.cian.ru/sale/flat/145004173/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",100769,2620000,"http://spb.cian.ru/sale/flat/145004169/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",101538,2640000,"http://spb.cian.ru/sale/flat/145004172/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",101538,2640000,"http://spb.cian.ru/sale/flat/145004167/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",27,14,5.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",99259,2680000,"http://spb.cian.ru/sale/flat/145004204/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",38,13.8,16.8,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",91053,3460000,"http://spb.cian.ru/sale/flat/145004231/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",40,13.8,18.8,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",92000,3680000,"http://spb.cian.ru/sale/flat/145004321/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",41,13.8,20.1,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",91220,3740000,"http://spb.cian.ru/sale/flat/145004407/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",40,13.8,18.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",94250,3770000,"http://spb.cian.ru/sale/flat/145004305/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",50,13.1,29.2,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",88600,4430000,"http://spb.cian.ru/sale/flat/145004535/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",50,13.1,28.9,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",92600,4630000,"http://spb.cian.ru/sale/flat/145004531/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",51,15.5,21.8,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",97059,4950000,"http://spb.cian.ru/sale/flat/145004544/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",56,15.9,29,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",92143,5160000,"http://spb.cian.ru/sale/flat/145004566/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",55,15.5,26,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",97455,5360000,"http://spb.cian.ru/sale/flat/145004550/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",58,15.5,29.9,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",92586,5370000,"http://spb.cian.ru/sale/flat/144104116/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",57,15.5,28.5,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",95789,5460000,"http://spb.cian.ru/sale/flat/145004571/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",100385,2610000,"http://spb.cian.ru/sale/flat/145004153/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",101154,2630000,"http://spb.cian.ru/sale/flat/145004154/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",101154,2630000,"http://spb.cian.ru/sale/flat/145004170/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",101538,2640000,"http://spb.cian.ru/sale/flat/145004155/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",101923,2650000,"http://spb.cian.ru/sale/flat/145004157/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",101923,2650000,"http://spb.cian.ru/sale/flat/145004168/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",102308,2660000,"http://spb.cian.ru/sale/flat/145004163/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",100385,2610000,"http://spb.cian.ru/sale/flat/145004171/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",103462,2690000,"http://spb.cian.ru/sale/flat/145004165/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",103462,2690000,"http://spb.cian.ru/sale/flat/145004161/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",103846,2700000,"http://spb.cian.ru/sale/flat/145004149/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",27,14,5.5,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",100370,2710000,"http://spb.cian.ru/sale/flat/146879692/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,11.2,8,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",105769,2750000,"http://spb.cian.ru/sale/flat/145004144/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,14,5.8,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",106154,2760000,"http://spb.cian.ru/sale/flat/145004201/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",26,14,5.1,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",108077,2810000,"http://spb.cian.ru/sale/flat/145004181/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",38,13.8,16.7,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",96053,3650000,"http://spb.cian.ru/sale/flat/145004228/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",38,13.8,16.5,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",96316,3660000,"http://spb.cian.ru/sale/flat/145004215/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",41,13.8,19.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Улица Дыбенко","15","пешком",90976,3730000,"http://spb.cian.ru/sale/flat/145004327/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",41,13.8,20,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",90976,3730000,"http://spb.cian.ru/sale/flat/145004392/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",41,13.8,19.7,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",91220,3740000,"http://spb.cian.ru/sale/flat/145004380/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",44,14.1,21.9,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",86591,3810000,"http://spb.cian.ru/sale/flat/145004474/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",43,13.1,21.8,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",88837,3820000,"http://spb.cian.ru/sale/flat/145004436/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",40,13.8,18.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",96250,3850000,"http://spb.cian.ru/sale/flat/145004318/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",40,13.8,18.4,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",96500,3860000,"http://spb.cian.ru/sale/flat/144103979/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",41,13.8,19.8,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",94390,3870000,"http://spb.cian.ru/sale/flat/145004357/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",40,13.8,18.4,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",98250,3930000,"http://spb.cian.ru/sale/flat/145004287/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",43,13.1,21.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",91860,3950000,"http://spb.cian.ru/sale/flat/145004414/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",44,14.1,21.7,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",91591,4030000,"http://spb.cian.ru/sale/flat/145004463/"
"8334","Санкт-Петербург, район Невский, ул. Дыбенко, 8","ID:6985894","+7 812 389-67...","новостройка",NA," 4 кв. 2019 года",TRUE,"1-комнатная",46,12,26.1,NA,NA,TRUE,TRUE,TRUE,FALSE,"Улица Дыбенко","15","пешком",93261,4290000,"http://spb.cian.ru/sale/flat/145004489/"
